;LAnkle_c;LAnkle_x;LAnkle_y;LEar_c;LEar_x;LEar_y;LElbow_c;LElbow_x;LElbow_y;LEye_c;LEye_x;LEye_y;LHip_c;LHip_x;LHip_y;LKnee_c;LKnee_x;LKnee_y;LShoulder_c;LShoulder_x;LShoulder_y;LWrist_c;LWrist_x;LWrist_y;Neck_c;Neck_x;Neck_y;Nose_c;Nose_x;Nose_y;RAnkle_c;RAnkle_x;RAnkle_y;REar_c;REar_x;REar_y;RElbow_c;RElbow_x;RElbow_y;REye_c;REye_x;REye_y;RHip_c;RHip_x;RHip_y;RKnee_c;RKnee_x;RKnee_y;RShoulder_c;RShoulder_x;RShoulder_y;RWrist_c;RWrist_x;RWrist_y
63;0.486398;613.726;715.64;0.890511;611.776;225.795;0.833259;643.073;364.858;0.889663;598.055;212.101;0.697629;619.586;462.842;0.771098;621.57;603.979;0.889266;637.187;290.387;0.596721;588.304;321.865;0.967755;586.314;290.39;0.898975;586.311;223.783;0.339035;541.293;715.642;0.903401;556.977;223.819;0.905618;527.57;368.884;0.947317;574.488;212.012;0.632597;543.181;464.795;0.731796;541.235;613.726;0.858238;537.25;290.396;0.779295;590.158;321.722
64;0.463315;613.726;715.642;0.869997;615.589;225.749;0.842371;641.114;364.916;0.946145;601.846;212.044;0.690304;619.562;462.877;0.770035;621.543;605.839;0.896254;637.214;290.418;0.603535;588.202;321.87;0.982895;586.354;290.389;0.903047;588.215;221.838;0.231985;541.189;715.652;0.851811;560.782;221.883;0.935022;525.647;368.837;0.929487;576.518;210.159;0.641226;543.168;464.809;0.748461;541.208;619.538;0.875248;537.314;290.373;0.750265;590.164;319.905
65;0.478181;613.734;715.642;0.920121;611.739;227.692;0.844978;639.197;364.89;0.877567;597.984;212.111;0.689381;617.678;462.812;0.780676;621.542;603.983;0.885078;637.198;290.369;0.549574;588.283;321.846;0.970933;586.349;288.575;0.867876;586.251;221.901;0.381646;541.214;715.643;0.880009;558.819;225.751;0.941367;525.64;368.809;0.952148;572.67;212.023;0.662074;541.236;462.906;0.730664;541.156;615.645;0.870101;537.329;288.553;0.816857;588.328;319.846
66;0.471129;615.623;715.642;0.924042;603.948;223.779;0.870794;635.301;362.95;0.946757;588.243;210.195;0.676575;617.531;462.856;0.792907;619.637;603.969;0.865915;633.304;288.404;0.572948;584.288;321.763;0.929933;584.268;288.469;0.835453;576.468;221.874;0.350974;541.175;715.643;0.88368;554.846;221.893;0.958987;523.669;368.814;0.938266;568.622;210.192;0.65154;541.152;462.905;0.729666;539.307;613.668;0.861866;531.419;288.516;0.789565;588.168;317.854
67;0.467242;617.588;715.639;0.889885;574.53;223.863;0.835339;625.444;372.773;0.899782;556.937;223.768;0.667377;607.843;462.809;0.796225;619.587;603.883;0.853573;615.652;288.44;0.539154;568.619;339.437;0.919222;560.855;292.416;0.838327;551.021;231.728;0.34438;537.267;715.638;0.87752;523.631;231.695;0.817111;513.801;394.312;0.954551;539.161;225.809;0.688395;539.232;462.874;0.70044;533.412;605.891;0.864873;509.896;302.137;0.807326;570.652;337.394
68;0.567549;617.583;715.628;0.855365;578.424;315.921;0.816391;619.626;458.884;0.782603;558.822;327.669;0.762943;605.864;492.265;0.803073;619.669;584.257;0.835168;617.536;366.785;0.242504;588.242;439.315;0.893938;562.767;368.737;0.797085;550.997;347.278;0.508805;541.176;715.625;0.457537;523.547;321.822;0.878144;509.92;458.962;0.839958;537.256;333.479;0.796655;537.261;494.279;0.76588;533.37;588.272;0.883012;509.933;370.754;0.915107;570.602;431.615
69;0.429671;619.605;715.64;0.928067;584.333;398.116;0.907196;623.55;525.601;0.856635;568.638;407.977;0.701542;607.879;541.259;0.781556;647.029;598.001;0.798786;619.524;439.319;0.464864;574.554;507.833;0.874758;570.511;441.303;0.894734;556.848;425.607;0.682858;541.217;715.597;0.658488;525.639;404.116;0.861003;517.74;525.658;0.965487;541.278;413.799;0.756883;545.124;543.143;0.862103;525.634;588.264;0.843749;521.558;445.148;0.711354;574.491;507.857
70;0.509847;619.61;715.633;0.939393;603.896;370.781;0.987824;635.228;507.978;0.960663;588.282;368.752;0.847013;617.604;541.295;0.903544;648.935;586.304;0.864979;631.373;427.574;0.386099;596.043;472.652;0.956872;586.268;429.481;0.861677;580.386;380.542;0.63647;539.215;715.595;0.893941;556.829;372.725;0.880981;531.414;509.947;0.973387;570.575;368.795;0.841388;554.958;541.257;0.850414;525.551;584.302;0.933504;541.19;429.596;0.910592;586.307;468.729
71;0.557292;619.547;715.622;0.818152;609.762;380.531;0.953331;635.328;507.9;0.912804;599.947;370.751;0.837191;617.518;541.226;0.852714;637.181;584.313;0.895793;633.221;431.557;0.469218;599.997;476.48;0.998503;588.161;431.535;0.953255;588.227;382.44;0.661451;539.204;715.601;0.87408;562.795;380.585;0.915301;537.286;507.929;0.877995;576.532;370.773;0.867295;554.986;541.155;0.848083;525.465;576.484;0.903336;541.326;431.464;0.915579;588.211;464.881
72;0.560714;621.52;715.623;0.903241;613.671;382.421;0.93419;637.247;507.962;0.93354;600.033;368.904;0.84448;617.588;543.235;0.894266;648.915;586.32;0.899502;633.352;433.439;0.470221;601.979;474.597;0.981342;588.275;433.444;0.913143;588.287;380.536;0.645258;537.314;715.606;0.913975;568.685;380.594;0.96759;539.263;507.927;0.889246;582.311;368.91;0.839766;556.818;541.292;0.848309;523.611;578.465;0.887014;545.114;431.577;0.860767;590.242;466.792
73;0.551721;621.544;715.624;0.864897;611.771;380.57;0.897959;637.292;509.804;0.92051;599.985;370.758;0.811978;617.585;545.172;0.859276;648.893;586.28;0.875246;633.316;433.539;0.560819;601.967;476.523;0.97963;588.272;433.517;0.93381;588.243;382.429;0.645652;537.273;715.605;0.876891;568.614;380.528;0.952687;539.253;509.836;0.87095;578.481;370.766;0.816032;554.953;543.198;0.834387;523.599;582.337;0.867565;545.156;433.449;0.785996;592.122;470.684
74;0.561739;619.638;715.621;0.852845;611.705;380.55;0.911616;637.256;509.802;0.874777;599.921;372.741;0.823757;617.586;545.148;0.891914;648.897;586.357;0.874257;633.298;433.521;0.573677;601.948;476.578;0.984046;588.259;433.505;0.952063;588.231;382.574;0.646676;537.304;715.608;0.903873;568.58;382.45;0.951111;539.273;509.822;0.845126;578.451;374.664;0.821556;554.996;543.172;0.838669;523.622;578.426;0.867239;545.146;433.449;0.789497;590.256;472.619
75;0.568986;619.559;715.622;0.916589;605.85;382.434;0.907343;635.321;513.801;0.857565;592.168;378.631;0.796996;615.695;543.179;0.825265;635.379;582.339;0.882183;633.202;431.609;0.47141;601.941;478.547;0.964222;586.355;433.511;0.928072;586.234;384.603;0.647701;539.233;715.597;0.951725;558.855;382.558;0.890701;537.317;511.916;0.920621;572.622;380.538;0.831297;554.943;541.294;0.839331;525.584;578.453;0.878027;541.257;435.402;0.890303;590.173;474.602
76;0.544936;619.529;715.627;0.959311;603.859;380.548;0.930784;633.283;513.83;0.929896;588.239;380.591;0.810387;617.595;541.254;0.877618;635.368;586.266;0.890123;631.334;429.627;0.398051;592.163;478.55;0.957542;586.197;431.53;0.835123;580.419;388.43;0.649422;539.222;715.604;0.918539;556.861;382.51;0.853799;535.325;519.632;0.951641;570.606;382.457;0.843272;554.914;541.257;0.845586;525.557;580.374;0.894797;539.307;433.429;0.887657;588.324;478.581
77;0.562528;619.576;715.627;0.948616;588.314;400.088;0.924588;631.271;525.641;0.89238;572.619;411.916;0.715567;609.759;545.127;0.840658;639.2;586.235;0.796404;623.491;443.244;0.408422;584.279;509.861;0.883232;574.575;443.291;0.844417;564.726;427.545;0.678251;539.253;715.598;0.522111;539.33;404.117;0.925058;523.641;525.497;0.938288;552.984;413.887;0.776158;551.01;545.151;0.81883;525.512;586.193;0.876708;527.554;445.245;0.755825;580.382;509.966
78;0.545938;617.626;715.631;0.940351;592.169;382.569;0.834745;631.299;507.944;0.821463;574.528;396.244;0.729208;609.769;525.498;0.846287;635.23;599.927;0.769698;623.474;421.734;0.252539;588.235;494.233;0.88244;572.654;421.725;0.857415;566.698;411.92;0.700216;541.192;715.599;0.383092;541.222;388.398;0.843661;515.73;505.938;0.951727;554.87;398.227;0.805975;543.194;525.52;0.790785;529.482;601.946;0.887789;525.577;427.521;0.832861;580.427;494.125
79;0.571228;617.642;715.633;0.968548;601.911;290.52;0.661748;652.887;423.668;0.830658;584.278;300.206;0.770888;619.532;492.214;0.788582;631.268;588.213;0.814317;633.286;345.321;0.130306;633.248;429.594;0.875263;580.382;349.169;0.859129;572.553;310.092;0.551319;541.255;715.621;0.725659;547.088;298.288;0.887756;523.565;433.453;0.841889;558.92;302.195;0.738583;543.157;494.187;0.771054;539.222;598.01;0.853133;527.526;349.238;0.926104;586.195;415.746
80;0.545915;617.611;715.634;0.88538;605.895;221.903;0.80866;641.143;374.704;0.953744;588.243;212.049;0.697643;619.543;472.667;0.748068;623.504;604.0;0.862242;637.248;288.538;0.546255;584.288;337.545;0.968973;586.282;288.57;0.863999;576.528;225.743;0.392011;541.226;715.635;0.874463;554.919;227.737;0.931157;523.621;382.489;0.895252;568.578;214.054;0.692723;541.29;474.604;0.756579;539.22;603.995;0.852033;535.32;288.576;0.785002;586.219;337.435
81;0.494763;615.646;715.639;0.828548;613.721;219.889;0.834266;643.126;364.86;0.921213;599.97;210.034;0.692154;617.696;462.847;0.778863;621.551;603.978;0.882357;635.357;288.509;0.55189;588.236;321.855;0.961609;588.151;288.48;0.893985;588.181;214.107;0.398588;541.249;715.641;0.861624;558.834;221.903;0.952546;523.675;368.822;0.921236;574.559;210.045;0.65303;541.282;464.822;0.743878;541.204;613.707;0.870473;539.199;288.457;0.868562;588.191;319.849
82;0.433794;615.681;715.64;0.846071;615.631;225.77;0.835264;639.17;361.013;0.953465;601.925;212.01;0.674902;617.676;462.896;0.763439;621.517;605.838;0.893272;635.354;290.435;0.58627;588.241;321.759;0.968515;586.34;288.54;0.86912;588.338;219.924;0.354894;541.187;715.647;0.884913;560.833;225.866;0.950994;523.592;366.913;0.915483;578.449;212.014;0.646755;541.229;464.837;0.731587;541.182;617.594;0.853321;537.289;288.44;0.840752;586.205;319.758
83;0.418738;613.73;715.643;0.833704;615.624;225.729;0.847621;637.303;362.942;0.956062;601.92;212.035;0.688923;617.631;462.836;0.76448;619.655;605.866;0.892341;635.331;290.449;0.555431;588.258;321.85;0.966995;586.327;288.556;0.884288;588.329;221.889;0.364688;541.2;715.645;0.881446;560.805;225.79;0.961169;523.602;366.908;0.917758;578.442;212.039;0.653178;541.193;464.787;0.727753;541.197;613.716;0.857045;537.292;288.442;0.863096;586.245;319.779
84;0.435292;615.626;715.643;0.898637;615.681;225.869;0.885343;637.292;366.806;0.952971;601.961;212.053;0.698032;617.59;462.844;0.766475;619.675;605.919;0.883839;637.207;290.529;0.538984;588.194;323.823;0.977166;588.148;290.392;0.868708;588.345;219.955;0.349652;539.246;715.646;0.887205;562.776;225.744;0.941797;523.547;368.747;0.911263;580.387;212.003;0.663325;541.186;464.796;0.738096;539.345;615.652;0.870401;539.169;288.442;0.855925;586.303;321.749
85;0.421132;615.679;715.641;0.879081;607.861;225.785;0.916542;637.222;366.926;0.882884;596.076;212.145;0.685462;617.526;460.941;0.77143;619.648;603.977;0.895412;635.27;290.517;0.49306;586.256;329.663;0.951725;586.165;290.409;0.90747;586.257;223.852;0.289238;539.227;715.648;0.945539;556.86;223.874;0.884215;523.481;370.823;0.959324;572.593;212.071;0.664041;541.14;462.872;0.732538;539.335;615.629;0.856902;531.463;288.555;0.846729;586.169;321.884
