,LAnkle_c,LAnkle_x,LAnkle_y,LEar_c,LEar_x,LEar_y,LElbow_c,LElbow_x,LElbow_y,LEye_c,LEye_x,LEye_y,LHip_c,LHip_x,LHip_y,LKnee_c,LKnee_x,LKnee_y,LShoulder_c,LShoulder_x,LShoulder_y,LWrist_c,LWrist_x,LWrist_y,Neck_c,Neck_x,Neck_y,Nose_c,Nose_x,Nose_y,RAnkle_c,RAnkle_x,RAnkle_y,REar_c,REar_x,REar_y,RElbow_c,RElbow_x,RElbow_y,REye_c,REye_x,REye_y,RHip_c,RHip_x,RHip_y,RKnee_c,RKnee_x,RKnee_y,RShoulder_c,RShoulder_x,RShoulder_y,RWrist_c,RWrist_x,RWrist_y
2,0.632372,590.207,715.609,1.02065,601.984,384.467,0.913188,617.565,523.482,0.938632,584.337,382.539,0.702964,607.858,539.177,0.857099,617.519,586.268,0.857602,621.623,433.466,0.574499,560.784,492.264,0.973595,572.595,431.607,0.89893,570.696,396.19,0.627663,539.235,715.614,0.844866,545.124,386.454,0.933559,525.505,521.663,0.908083,558.845,382.613,0.790698,547.122,541.199,0.767193,517.711,582.344,0.885549,523.602,433.442,0.763444,572.661,480.507
0,0.65059,590.215,715.629,0.955663,611.759,366.883,0.904956,623.501,494.201,0.839489,596.069,362.954,0.802713,617.521,535.35,0.916643,617.675,586.273,0.890934,633.34,417.84,0.729868,570.542,462.89,0.990254,586.318,417.788,0.911174,586.276,368.913,0.600807,535.311,715.618,0.91602,558.903,368.767,0.889843,535.303,492.276,0.913635,572.667,364.829,0.818582,553.007,533.353,0.810578,519.666,574.574,0.910124,539.256,415.896,0.706604,590.249,458.935
0,0.705598,588.292,715.604,1.02789,617.54,366.931,0.874849,629.417,490.322,0.911145,601.869,357.111,0.795748,617.549,535.312,0.810717,605.897,576.485,0.895387,635.24,417.843,0.47615,570.599,462.863,0.99172,588.263,417.784,0.917321,588.279,366.912,0.609135,539.203,715.582,0.890527,568.599,368.767,0.898123,537.294,490.207,0.844545,580.373,359.027,0.825945,554.889,529.47,0.839722,527.538,570.672,0.911111,541.28,415.916,0.915715,590.231,449.146
0,0.673248,590.166,715.623,1.01796,617.522,368.816,0.868232,629.387,492.149,0.917764,601.867,362.903,0.82869,615.623,537.333,0.890851,615.697,586.357,0.880315,635.212,419.796,0.468186,572.504,462.872,0.973386,588.222,419.757,0.925789,588.294,368.834,0.599816,529.448,715.621,0.875832,568.565,370.809,0.918032,537.328,492.127,0.860474,580.364,364.833,0.829719,552.996,533.401,0.842327,525.646,586.322,0.891853,541.25,419.717,0.887251,588.315,453.066
0,0.687603,590.203,715.619,0.989649,615.612,368.766,0.86038,629.4,490.276,0.89803,599.941,362.969,0.830045,615.609,539.193,0.846533,615.619,588.218,0.885254,633.376,419.727,0.491163,570.645,462.924,0.971175,588.176,419.732,0.918317,588.182,368.917,0.587257,529.446,715.62,0.847845,566.652,370.775,0.895036,537.234,490.31,0.892736,576.459,364.911,0.827022,552.988,535.335,0.846118,525.551,586.215,0.89972,541.234,417.87,0.909043,588.324,451.119
0,0.669289,590.194,715.613,0.97351,613.708,368.763,0.882478,627.394,492.329,0.884913,598.016,364.874,0.797485,613.737,537.287,0.790745,611.766,584.298,0.873423,633.343,419.774,0.51494,572.497,462.962,0.959512,588.151,421.674,0.899343,586.357,370.803,0.649034,529.489,715.604,0.849656,562.804,370.832,0.905125,537.246,492.301,0.922514,574.561,366.78,0.815787,552.993,537.248,0.843729,523.619,572.581,0.887552,541.206,419.791,0.876512,588.321,456.937
1,0.651225,594.093,715.618,0.85274,613.72,380.487,0.907911,623.527,507.929,0.871276,599.961,378.598,0.797265,613.728,539.203,0.87126,617.571,586.247,0.858815,631.368,425.581,0.457291,568.637,480.581,0.906462,584.304,425.663,0.905228,588.213,386.499,0.614427,539.207,715.607,0.917849,558.845,382.428,0.87734,531.454,507.903,0.867734,574.573,380.56,0.845401,552.96,537.303,0.855553,525.504,574.531,0.833974,535.336,427.592,0.898132,588.251,468.721
1,0.640769,594.139,715.62,0.879597,603.903,400.27,0.859928,615.68,525.497,0.914413,588.219,415.906,0.671487,603.951,533.374,0.821321,623.469,603.98,0.805269,623.479,433.446,0.320565,552.946,503.986,0.908491,572.501,429.611,0.8711,574.517,431.452,0.432569,531.406,715.632,0.861023,545.174,400.092,0.822999,498.169,507.83,0.796051,562.789,415.877,0.780948,537.324,527.57,0.784563,511.813,607.876,0.788021,519.628,427.566,0.779862,570.674,494.268
1,0.61249,592.133,715.624,0.876137,599.943,253.188,0.896096,619.564,398.193,0.88836,574.579,245.451,0.696109,607.805,478.588,0.792411,601.983,611.756,0.876978,619.661,308.073,0.534108,529.523,382.575,0.91649,568.678,308.055,0.901676,568.597,259.124,0.415055,529.46,715.639,0.856785,539.162,257.125,0.859171,502.023,398.151,0.876849,554.903,249.278,0.67773,533.376,478.483,0.788218,525.56,613.668,0.853185,511.871,306.193,0.902559,572.62,364.906
1,0.542231,592.156,715.629,0.909909,603.896,221.829,0.841235,631.268,353.215,0.958205,586.275,210.151,0.639113,607.88,476.506,0.799059,601.985,613.715,0.795187,625.481,278.675,0.553643,547.1,337.541,0.908881,572.641,284.584,0.884723,572.627,223.804,0.44196,533.371,715.635,0.87925,545.175,225.868,0.935402,509.804,366.862,0.908583,558.929,212.096,0.625378,535.306,474.567,0.756833,535.29,617.558,0.878873,523.617,288.468,0.859506,582.372,319.782
1,0.523696,594.115,715.631,0.867615,607.843,221.912,0.908564,635.288,353.182,0.962924,588.328,212.008,0.638875,615.601,472.66,0.78611,603.826,615.644,0.834551,633.262,278.671,0.560767,552.997,333.582,0.86764,580.41,284.551,0.844252,578.465,223.869,0.368466,531.451,715.639,0.916837,553.0,227.678,0.854435,513.762,362.902,0.90406,568.603,212.152,0.659252,539.195,470.691,0.748524,537.225,615.697,0.854614,527.487,288.446,0.876611,588.23,317.843
1,0.577725,594.099,715.626,0.899112,615.625,215.986,0.856007,637.233,355.139,0.893974,594.138,210.149,0.652293,615.65,472.633,0.769546,603.835,613.675,0.846624,635.234,276.802,0.556407,554.893,337.424,0.87688,584.302,280.691,0.871193,586.198,223.819,0.424847,535.296,715.639,0.931749,554.957,225.815,0.84419,515.731,360.995,0.962262,570.638,212.059,0.671618,539.232,466.783,0.743259,537.337,611.717,0.804092,529.436,284.601,0.884722,590.169,317.913
1,0.535568,594.087,715.63,0.904419,615.671,219.926,0.873462,637.206,355.121,0.892065,596.089,210.175,0.635307,613.72,472.638,0.78394,601.997,613.706,0.834115,635.228,280.629,0.592746,554.907,335.548,0.890025,584.312,282.638,0.865545,586.249,223.817,0.487325,533.353,715.631,0.933395,554.975,227.697,0.845436,513.817,359.031,0.952999,570.677,212.104,0.656886,539.174,466.784,0.724884,535.338,613.699,0.797403,529.487,286.469,0.903248,590.188,319.797
2,0.561891,592.207,715.628,0.86362,609.762,214.103,0.852558,635.267,359.016,0.955789,588.285,210.065,0.652063,611.723,474.61,0.782599,601.995,609.779,0.831072,633.258,278.717,0.550161,554.953,339.45,0.860655,580.384,282.62,0.819293,578.442,221.843,0.451684,531.418,715.632,0.890176,553.002,225.858,0.909034,509.966,364.927,0.909972,568.576,212.024,0.653391,537.316,470.695,0.722854,535.293,605.909,0.843336,525.612,286.47,0.884335,588.29,321.765
2,0.646951,594.084,715.617,0.980883,602.042,227.848,0.83013,631.341,384.446,0.924693,584.289,225.802,0.686848,609.781,478.551,0.813783,601.957,605.905,0.816757,627.451,292.456,0.610563,539.245,366.845,0.902712,572.641,296.339,0.919667,570.696,241.359,0.495963,531.455,715.627,0.892372,541.269,241.442,0.884463,507.94,388.421,0.943137,556.915,227.818,0.689551,537.255,476.589,0.74364,533.395,605.858,0.817536,521.627,300.241,0.898145,586.271,349.178
2,0.649479,594.082,715.622,0.869601,588.335,298.29,0.868981,619.515,447.164,0.898487,570.628,302.143,0.71968,605.882,503.978,0.770878,599.93,611.718,0.833776,617.66,357.092,0.61588,527.549,439.338,0.867126,562.786,359.003,0.854894,558.815,313.981,0.494873,531.453,715.63,0.747581,531.452,304.173,0.873281,507.935,449.202,0.837221,547.098,304.106,0.734527,537.278,500.071,0.799555,523.64,613.665,0.84319,509.864,358.995,0.807441,578.47,415.882
2,0.616613,592.18,715.633,0.924863,588.247,380.54,0.885228,619.496,513.756,0.870288,570.504,384.534,0.740905,603.943,537.232,0.841258,617.673,597.991,0.846522,617.702,425.62,0.306552,547.067,500.08,0.877809,566.66,425.647,0.904499,556.845,400.162,0.490301,531.445,715.628,0.588698,531.454,382.524,0.88721,505.944,509.905,0.871293,543.139,386.461,0.824161,539.174,535.351,0.748542,513.8,609.776,0.850936,511.805,427.535,0.879018,570.655,484.418
2,0.609945,596.038,715.619,1.00196,601.996,366.92,0.89781,621.602,492.152,0.927314,582.387,366.912,0.782985,607.801,537.282,0.894496,619.69,586.319,0.870741,627.428,415.807,0.512132,562.738,476.559,0.93777,580.383,415.945,0.934771,570.679,380.584,0.581308,527.544,715.62,0.412585,554.808,370.743,0.926471,523.614,496.138,0.914901,558.908,368.835,0.811537,543.25,537.268,0.850877,509.967,574.508,0.848845,533.414,417.874,0.844978,584.269,460.907
0,0.716022,588.282,715.607,0.93729,615.62,366.801,0.907759,633.333,478.453,0.887464,594.141,353.248,0.756549,609.807,535.351,0.849339,604.007,580.389,0.913451,635.221,415.828,0.476406,572.49,460.843,0.974303,588.289,415.833,0.943819,586.267,366.776,0.657781,539.233,703.871,0.716023,568.666,370.801,0.942368,527.496,478.533,0.900609,572.689,357.095,0.773057,549.082,529.436,0.829197,525.54,578.433,0.898645,543.238,415.801,0.954714,586.282,447.133
0,0.687808,590.188,715.617,0.941931,607.877,366.877,0.86316,631.365,480.511,0.886764,590.176,357.118,0.762503,609.771,533.38,0.849234,601.828,586.297,0.918337,633.323,415.887,0.458264,572.589,458.968,0.981756,586.372,415.875,0.928992,584.287,368.757,0.548528,535.351,715.621,0.702567,562.777,370.787,0.912981,529.482,478.492,0.935997,572.511,362.957,0.773624,549.027,529.458,0.838189,525.538,584.345,0.920081,541.247,415.819,0.959867,586.238,445.254
0,0.694705,586.301,715.606,1.02189,602.022,366.852,0.861705,631.296,480.531,0.919467,586.229,360.952,0.76666,609.76,533.412,0.883163,601.849,586.243,0.858629,625.489,415.896,0.429,570.584,462.935,0.904407,580.435,417.861,0.919782,574.497,368.85,0.608397,535.371,715.606,0.838184,554.998,372.74,0.911606,525.63,482.463,0.897972,566.692,364.934,0.7804,547.092,531.456,0.840535,523.667,584.347,0.833692,535.357,423.657,0.939016,584.264,447.179
0,0.694897,586.333,715.608,0.971362,605.848,368.828,0.825472,629.374,488.272,0.92155,588.309,362.965,0.77413,609.801,535.362,0.869629,601.851,586.348,0.847175,631.315,419.745,0.45985,568.66,462.939,0.936013,584.338,419.75,0.890056,582.333,368.892,0.601069,535.33,715.614,0.869726,557.014,372.725,0.899379,527.517,488.31,0.97685,570.659,364.93,0.78541,549.071,531.44,0.823781,525.552,588.198,0.865264,539.175,419.792,0.958999,586.232,449.129
0,0.667114,588.188,715.597,0.925122,609.814,368.926,0.825741,627.383,498.092,0.893412,592.158,364.936,0.760533,609.758,533.384,0.859221,601.846,586.292,0.855269,631.377,425.605,0.393745,570.615,466.844,0.944994,586.215,423.673,0.87975,584.35,370.831,0.608628,539.202,715.607,0.819468,558.922,374.68,0.91557,531.435,492.312,0.983125,572.554,366.813,0.799074,551.033,529.453,0.819663,525.59,582.334,0.871517,539.258,421.713,0.931963,586.352,453.034
1,0.656982,588.306,715.617,0.88719,609.822,370.851,0.866537,627.39,505.961,0.879034,592.149,368.84,0.742258,607.8,535.366,0.852234,601.99,584.339,0.864067,633.208,427.527,0.618385,570.585,476.485,0.932715,586.16,425.605,0.90594,584.311,382.452,0.635913,539.24,715.607,0.805908,558.87,374.666,0.869713,527.495,502.04,0.969318,572.516,368.86,0.778673,545.177,529.49,0.817451,525.504,582.336,0.834345,537.282,423.706,0.789881,588.173,462.914
1,0.648668,590.252,715.616,0.946191,605.939,384.494,0.884566,619.677,521.565,0.901864,588.258,394.249,0.749238,605.89,539.284,0.900331,603.912,588.16,0.848584,631.295,431.611,0.368574,562.757,498.129,0.910088,578.45,431.545,0.836097,578.419,404.125,0.641991,539.23,715.614,0.814069,554.952,384.53,0.898113,523.65,517.683,0.860636,570.491,394.244,0.812821,543.217,539.235,0.779627,519.632,586.226,0.901103,527.495,431.448,0.811252,582.327,482.485
1,0.730865,592.164,715.612,0.710757,603.97,451.129,0.691399,617.693,543.2,0.822856,588.275,472.606,0.602976,603.895,549.072,0.841639,602.04,617.589,0.808711,629.376,476.63,0.276662,582.364,539.294,0.873228,572.603,470.654,0.747672,578.454,480.487,0.671319,539.285,715.609,0.820328,552.929,449.143,0.765252,507.942,529.471,0.767167,570.552,472.594,0.679063,539.278,543.207,0.83798,511.814,602.005,0.835222,521.635,462.787,0.645643,568.644,541.286
1,0.680898,594.116,715.606,0.829323,603.974,413.833,0.637381,615.631,504.024,0.678247,586.332,429.543,0.69098,603.933,515.727,0.829206,599.955,603.898,0.771035,629.349,431.527,0.410969,582.361,482.465,0.878659,572.65,425.655,0.588934,574.588,439.355,0.640481,541.201,715.618,0.620214,549.084,408.027,0.559293,500.101,474.635,0.550907,568.558,429.501,0.772275,539.316,509.817,0.761951,525.644,611.74,0.775263,521.585,415.801,0.497159,543.159,492.289
1,0.709333,594.11,715.613,0.857321,600.025,266.912,0.830418,629.378,400.245,0.860091,580.376,272.793,0.676836,609.805,480.484,0.804261,601.952,607.805,0.849184,619.622,317.839,0.505601,547.092,398.142,0.921488,570.498,319.914,0.896754,570.534,286.56,0.587341,541.216,715.624,0.883921,539.229,272.78,0.83847,502.037,415.922,0.914635,556.811,272.886,0.699547,539.201,478.575,0.779739,539.208,611.736,0.813165,515.734,321.898,0.752848,570.628,386.421
1,0.646846,594.115,715.62,0.929641,600.031,223.818,0.88556,631.347,351.161,0.835038,578.479,217.977,0.643782,613.666,472.628,0.807402,602.033,605.855,0.840263,621.536,270.899,0.480837,545.13,349.175,0.899826,570.637,278.731,0.884264,568.653,227.849,0.558622,541.18,715.621,0.898825,539.331,225.811,0.90401,511.817,370.784,0.901917,555.0,217.976,0.68926,539.32,472.666,0.766741,539.295,607.832,0.834339,517.705,288.553,0.924936,586.318,321.831
1,0.629975,594.102,715.621,0.945529,603.898,223.782,0.903423,635.287,349.258,0.928667,586.187,212.197,0.6103,613.666,470.682,0.789056,602.007,607.816,0.821399,629.391,272.787,0.392781,562.752,325.747,0.901281,574.566,276.745,0.921812,572.492,225.879,0.547203,541.215,715.623,0.844744,543.22,225.831,0.869304,511.829,361.003,0.907843,557.011,214.115,0.642808,539.229,470.684,0.771375,539.306,611.739,0.862274,525.483,286.487,0.889071,586.229,312.03
1,0.616242,594.094,715.623,0.881111,613.684,221.842,0.914428,635.316,351.168,0.918042,590.162,214.109,0.615046,613.673,472.624,0.782482,602.024,609.768,0.871865,633.316,274.758,0.622269,560.789,323.827,0.885018,584.245,276.789,0.870526,580.371,227.753,0.544042,541.19,715.623,0.833034,554.862,223.844,0.84622,513.826,357.025,0.873219,570.494,215.998,0.643879,539.214,468.72,0.76676,539.311,611.735,0.808895,529.449,282.613,0.827737,588.3,312.004
2,0.587279,594.121,715.626,0.923362,617.511,217.962,0.880165,635.332,355.127,0.829986,594.109,217.995,0.650085,613.733,474.59,0.779579,603.828,609.783,0.886856,635.289,274.724,0.486389,552.991,337.546,0.920394,586.189,276.759,0.89283,586.158,229.758,0.599784,541.244,715.617,0.875813,556.8,225.769,0.849836,513.818,362.903,0.901551,570.652,221.87,0.673324,539.303,470.707,0.76604,541.146,607.836,0.797223,531.425,282.59,0.934487,588.215,319.77
2,0.680858,596.06,715.614,0.449507,607.871,233.615,0.846149,631.339,366.787,0.818675,598.066,251.249,0.658938,611.766,476.574,0.815664,602.039,605.912,0.803151,629.353,282.591,0.443693,549.052,351.207,0.879707,574.545,288.403,0.845212,586.236,265.023,0.638319,541.199,715.609,0.852301,551.011,235.605,0.897849,509.869,374.714,0.867773,570.686,251.264,0.695711,539.275,474.613,0.799069,539.349,603.958,0.862814,523.662,290.388,0.872633,578.464,327.637
2,0.674713,594.121,715.618,0.701705,594.116,347.277,0.845171,619.541,447.238,0.670961,572.614,366.756,0.714511,605.863,490.305,0.812172,601.94,605.845,0.830315,621.528,364.878,0.461709,529.466,447.169,0.932725,570.508,362.958,0.587758,564.719,374.713,0.559753,539.244,715.627,0.470438,537.331,347.295,0.906381,509.857,447.145,0.601553,552.997,364.838,0.744613,535.314,488.347,0.777872,527.49,611.772,0.826098,511.904,359.04,0.740451,574.583,419.75
2,0.694775,597.989,715.623,0.607947,607.859,433.43,0.886451,617.568,531.464,0.668123,596.075,447.209,0.734274,601.972,545.154,0.812179,623.53,592.182,0.846846,633.204,449.109,0.382194,551.021,509.976,0.919829,582.375,445.14,0.666644,586.315,458.916,0.638411,539.29,715.62,0.506929,562.749,427.603,0.874463,507.879,509.954,0.58236,574.543,445.24,0.853217,539.268,541.23,0.825641,511.852,588.326,0.84585,531.399,433.458,0.748594,572.602,509.859
2,0.643443,590.223,715.621,0.918002,619.646,372.708,0.917246,621.598,507.979,0.898497,603.961,372.783,0.791812,607.86,539.236,0.907508,619.663,588.157,0.886643,635.303,427.625,0.547404,570.613,476.582,0.917408,588.303,421.679,0.919534,596.084,384.503,0.638732,539.306,715.611,0.902469,570.665,370.816,0.967915,525.62,492.263,0.914998,586.285,372.754,0.800004,549.045,529.487,0.823793,517.732,572.564,0.905434,543.166,415.79,0.870222,586.345,462.849
0,0.647076,598.008,715.612,0.962728,615.607,368.797,0.828275,625.469,498.133,0.902932,599.961,364.86,0.801303,607.852,539.19,0.871039,623.487,586.324,0.877017,633.308,421.751,0.493994,570.646,470.712,0.958816,586.33,419.743,0.910166,588.224,370.763,0.682821,543.167,715.599,0.872015,562.798,370.804,0.945625,525.601,492.194,0.882824,576.508,364.935,0.803992,549.052,531.451,0.839784,519.664,572.511,0.911507,541.188,415.916,0.901123,586.333,460.881
0,0.666904,602.009,715.608,0.997531,603.934,368.806,0.871514,629.398,494.165,0.928186,588.258,362.953,0.774002,607.857,539.169,0.860991,629.378,586.348,0.837645,629.37,419.781,0.435971,570.578,472.654,0.929777,584.276,419.753,0.873167,580.426,368.901,0.63335,539.204,715.613,0.918734,556.892,372.758,0.961248,525.527,494.246,0.965978,570.606,366.751,0.796459,549.029,535.351,0.807385,515.737,574.541,0.867097,539.169,419.756,0.899752,584.311,460.796
0,0.68841,602.014,715.613,1.00295,603.846,368.831,0.858229,625.504,494.24,0.94876,588.164,364.865,0.777647,607.879,539.169,0.859333,629.343,588.199,0.820808,627.403,421.712,0.438245,570.624,474.578,0.894197,582.329,421.739,0.863459,576.532,370.758,0.646338,541.241,715.607,0.923047,556.804,372.716,0.935423,525.543,496.163,0.944252,570.533,366.77,0.807277,551.008,535.341,0.79677,519.667,574.551,0.84176,537.272,423.661,0.854279,582.318,462.766
0,0.674512,602.012,715.613,0.998051,603.842,368.81,0.850093,625.459,494.298,0.941041,588.178,364.832,0.783583,607.816,537.331,0.877976,623.489,586.325,0.824019,627.422,423.647,0.443272,568.657,474.57,0.89127,582.338,423.662,0.862281,578.426,368.92,0.650938,541.204,715.603,0.924402,556.811,372.736,0.941725,525.52,496.133,0.939509,570.541,366.75,0.803997,549.063,535.368,0.78826,521.546,576.502,0.84053,537.286,423.662,0.842816,580.4,462.79
0,0.684308,601.967,715.612,0.995715,603.83,368.809,0.859464,625.45,496.163,0.956257,588.148,364.907,0.783045,607.877,537.301,0.927733,619.614,586.258,0.823218,627.409,423.646,0.409178,564.728,476.567,0.895268,582.31,421.753,0.863057,576.497,370.829,0.642318,543.171,715.611,0.908053,556.802,372.755,0.934604,525.505,496.148,0.942691,570.506,366.82,0.815592,549.072,535.341,0.838453,523.636,574.573,0.839519,537.262,423.644,0.90204,582.324,462.816
0,0.646823,598.052,715.608,0.993731,603.882,368.917,0.893853,621.505,502.05,0.938701,586.334,364.845,0.768551,607.828,535.355,0.853503,617.594,584.247,0.820953,627.453,423.686,0.432561,558.828,478.528,0.897543,582.338,423.693,0.898186,574.516,370.748,0.622899,541.25,715.591,0.864006,554.995,370.836,0.917851,525.512,498.121,0.905413,568.587,364.915,0.819868,547.132,533.397,0.757037,531.441,578.448,0.848582,537.253,425.588,0.900785,584.258,462.837
0,0.647823,596.07,715.613,0.979697,603.939,368.892,0.853495,621.6,500.062,0.931592,586.318,360.944,0.769499,607.796,535.369,0.854097,617.519,586.227,0.824494,629.338,423.695,0.412126,556.924,480.526,0.901325,582.35,423.681,0.928263,572.665,368.809,0.637183,541.308,715.594,0.792324,554.99,372.757,0.907255,525.652,496.221,0.884178,566.682,364.836,0.821163,547.087,533.354,0.783281,533.375,582.326,0.845683,537.248,425.593,0.926757,582.396,462.834
0,0.643273,596.076,715.617,0.981967,603.949,368.893,0.849296,623.546,496.199,0.935365,586.347,359.035,0.761962,607.867,535.359,0.861982,617.57,584.309,0.821666,627.436,423.649,0.450166,564.693,476.559,0.904232,582.348,421.726,0.918944,574.503,368.77,0.640278,543.187,715.599,0.834354,554.981,370.848,0.935518,525.55,496.132,0.880467,568.569,362.943,0.804154,547.119,533.379,0.766957,529.435,578.448,0.846226,537.249,421.728,0.882203,584.326,462.791
1,0.660342,594.101,715.618,0.953942,605.863,384.445,0.923966,619.617,509.961,0.903235,586.348,384.591,0.76556,605.856,537.326,0.901691,617.562,586.233,0.835446,625.482,429.559,0.324648,556.858,496.169,0.909775,576.463,429.529,0.907436,572.654,398.174,0.572648,535.343,715.614,0.771162,554.966,378.623,0.850555,517.687,509.855,0.895697,568.635,384.456,0.85131,543.205,537.323,0.777977,517.703,578.443,0.884944,525.645,429.504,0.881922,574.583,480.504
1,0.672267,594.107,715.625,0.628361,588.28,470.701,0.60714,609.815,539.226,0.856884,570.691,488.271,0.639879,598.043,545.108,0.89175,625.455,601.94,0.783927,611.773,476.513,0.254093,586.261,543.184,0.857953,556.886,478.472,0.827508,556.984,496.182,0.648571,529.466,715.62,0.784418,535.318,460.941,0.584275,507.844,539.285,0.772077,549.086,484.417,0.64204,527.55,552.922,0.834569,494.262,605.884,0.69546,502.013,478.59,0.387891,539.288,551.021
1,0.518918,590.182,715.638,0.893189,572.674,302.211,0.840642,600.024,429.507,0.885852,552.912,302.229,0.685277,594.099,490.24,0.761829,592.208,607.859,0.81953,599.996,339.448,0.642303,527.504,411.864,0.872419,545.15,341.393,0.827719,537.331,313.98,0.467426,529.461,715.63,0.297836,511.834,296.326,0.89672,494.211,429.536,0.885686,525.522,302.16,0.753448,523.598,486.349,0.778841,509.958,613.707,0.818132,494.194,347.214,0.658298,556.876,402.133
1,0.621405,592.149,715.625,0.918881,592.2,225.841,0.867326,603.908,359.055,0.992156,570.639,210.16,0.660075,594.095,476.566,0.756396,590.203,609.759,0.792766,613.677,280.672,0.59891,547.131,321.758,0.898132,558.906,286.486,0.891708,554.965,219.909,0.50409,531.458,715.631,0.26798,539.233,214.128,0.905731,496.159,366.901,0.911153,545.114,210.054,0.679544,523.529,474.628,0.750952,523.551,613.676,0.89364,509.882,288.545,0.726969,552.999,310.019
1,0.595932,590.264,715.628,0.961019,603.959,225.713,0.853407,611.736,351.2,0.89919,584.352,208.143,0.677107,601.974,476.579,0.746432,598.043,609.799,0.854866,619.668,276.72,0.406516,549.055,321.863,0.913841,570.622,280.662,0.87344,570.558,214.05,0.531688,537.24,715.629,0.57455,547.123,216.044,0.850867,500.095,355.155,0.897889,557.001,208.091,0.682935,525.561,474.636,0.756532,525.578,613.679,0.83164,521.631,284.558,0.926622,570.584,308.054
2,0.64484,594.102,715.614,0.937817,603.913,223.778,0.826502,615.62,357.077,0.92709,584.311,210.123,0.694437,603.914,476.572,0.779837,600.005,605.89,0.841838,619.651,276.804,0.389452,527.492,347.27,0.910294,570.624,282.608,0.854515,570.535,219.908,0.456496,537.229,715.639,0.654909,545.141,216.016,0.898598,505.896,366.86,0.939768,556.984,210.066,0.67615,527.549,476.531,0.754954,527.518,607.858,0.857268,521.651,286.473,0.954184,568.599,317.878
2,0.673485,594.152,715.612,0.945189,588.29,229.691,0.842653,609.771,368.791,0.951946,570.589,225.739,0.719601,602.025,476.52,0.830165,600.026,603.868,0.826279,613.695,286.568,0.509912,535.342,353.181,0.945595,558.919,290.423,0.872577,556.86,237.503,0.486702,533.414,715.627,0.80774,529.5,229.697,0.854714,502.002,384.447,0.881046,543.26,225.742,0.686317,529.434,474.604,0.773215,529.44,603.916,0.864365,509.847,292.463,0.859154,560.835,337.51
2,0.676736,594.136,715.613,0.932019,572.642,245.391,0.899442,605.88,384.425,0.880248,552.959,257.035,0.752182,603.83,478.478,0.821343,599.983,603.842,0.846981,603.915,296.321,0.400589,541.169,366.79,0.945279,554.859,304.099,0.891618,539.353,270.864,0.503536,535.303,715.627,0.314053,519.614,257.045,0.908632,496.154,400.113,0.898971,525.656,257.182,0.705576,529.446,476.562,0.792484,527.516,603.897,0.82893,502.045,306.173,0.933675,558.877,355.076
2,0.677,594.088,715.615,0.456214,556.891,357.087,0.738979,609.826,437.41,0.346204,535.296,382.596,0.679005,605.844,480.501,0.822564,600.0,603.913,0.826847,599.963,353.095,0.31421,549.07,429.568,0.862601,547.114,359.029,0.429893,515.756,388.451,0.501475,533.398,715.631,0.0829624,507.973,362.978,0.912349,507.946,443.242,0.310001,509.856,378.571,0.734322,537.331,480.526,0.812965,525.637,602.015,0.806749,494.255,366.831,0.701275,570.567,419.729
2,0.695977,592.128,715.617,0.409659,566.662,454.993,0.558582,619.587,500.089,0.197903,554.912,476.6,0.651622,605.907,515.734,0.796792,596.09,600.018,0.714787,603.936,433.543,0.263532,586.256,498.096,0.812678,556.863,439.344,0.116544,554.93,478.629,0.532976,529.502,715.624,0.0844411,531.441,445.233,0.58404,509.95,494.239,0.115351,545.122,482.458,0.652305,541.236,513.787,0.781599,509.878,611.719,0.672327,507.885,435.414,0.452237,550.992,504.001
2,0.711091,590.174,715.615,0.510919,598.057,431.543,0.823355,619.512,521.638,0.544303,576.496,449.181,0.766969,613.695,537.28,0.826569,611.771,586.312,0.805413,625.478,441.272,0.435611,562.751,505.923,0.897001,578.475,435.404,0.573467,570.582,460.788,0.57808,529.463,715.617,0.25587,547.09,427.543,0.843654,523.657,498.126,0.460848,556.954,447.269,0.801167,549.026,533.365,0.81078,507.991,592.125,0.84809,531.457,431.435,0.651853,576.464,500.089
0,0.652327,588.305,715.624,0.910418,619.573,374.716,0.945584,633.219,492.19,0.915954,603.84,378.641,0.817953,617.576,539.204,0.894351,617.638,588.222,0.879886,637.182,415.933,0.454822,574.547,476.535,0.921854,590.257,417.786,0.891254,592.128,384.59,0.546071,527.524,715.628,0.851538,572.562,368.815,0.933248,527.52,494.11,0.901889,586.245,374.707,0.8393,554.9,535.345,0.855328,509.908,588.229,0.871094,549.037,417.78,0.911276,586.214,462.906
0,0.662898,588.225,715.628,0.956436,619.609,368.91,0.876324,629.416,492.124,0.864347,607.816,357.096,0.789966,615.621,539.171,0.834499,615.628,590.208,0.897517,635.26,415.916,0.451854,572.567,476.479,0.953856,588.326,417.787,0.890733,599.942,366.754,0.557512,525.609,715.626,0.908197,572.666,364.825,0.955278,527.501,494.145,0.96547,588.279,353.195,0.826067,552.971,533.372,0.841769,507.87,588.29,0.882163,545.123,417.821,0.951254,586.178,462.792
